ಅರಿಮೆ ತಿಳಿಪದ ಪದನೆರಕೆ ಪದಗಳು - Arime Tiliapada Dictionary Words,,,
deaf,ಕಿವುಡು,,
add on,ಮೇಲ್ಕೂಡಿಕೆ,,
hydrophobia,ನೀರಂಜಿಕೆ,,
magnification,ಹೆಚ್ಚಿಕೆ,,
burnt,ಉರಿಯಿತು,,
coagulant,ಹೆಪ್ಪುಕಾರಿ,,
breakwind,ಗಾಳಿತಡೆ,,
conservation,ಉಳಿಸಿಕೆ,,
spectrum,ಅಲೆಪಟ್ಟಿ,,
lining,ಒಳಪಸೆ,,
species,ಪ್ರಾಣಿಗುಂಪು,,
amylolysis,ಗಿಡಗಂಜಿಯೊಡೆತ,,
crankshaft,ತಿರುಗುಣಿ,,
desiccate,ಇಂಗಿಸು,,
diode,ಇರ‍್ಕೂಡುಕ,,
dead,ಚಟುವಟಿಕೆಯಿಲ್ಲದ,,
Internet of Things,ಇರುಕಗಳ ಮಿಂಬಲೆ,,
wound,ಗಾಸಿ,,
proof,ತಿಳಿಹು,,
skeleton,ಮೂಳೆಗಳಹಂದರ,,
femur,ತೊಡೆಯೆಲುಬು,,
impulsion,ಒತ್ತರ,,
bone marrow,ಮೂಳೆಕೊಬ್ಬು,,
semiconductor,ಅರೆಯೀಸುಗೆ,,
pulse,ಮಿಡಿತ,,
contract,ಕುತ್ತಹಿಡಿ,,
hyperventilation,ಕಟ್ಟುಸಿರಾಟ,,
suffocation,ಉಸಿರುಗಟ್ಟು,,
sublimation,ಸ್ಥಿತಿನೆಗೆತ,,
smear,ಸವರಿಕೆ,,
pulp,ದುದ್ದು,,
river,ಹೊಳೆ,,
compost,ತಿಪ್ಪೆಗೊಬ್ಬರ,,
electroplating,ವಿದ್ಯುತ್ಬಳಸಿಸವರಿಕೆ,,
breast feed,ಎದೆಯುಣಿಕೆ,,
reciprocal,ತಲೆಕೆಳಗು,,
daylight,ಮುಂಬಗಲು,,
measure,ಆಯ,,
magnifier,ಹಿಗ್ಗಿಸುಕ,,
nozzle,ಪೀಚುಮೂತಿ,,
dropdown,ಬೀಳುಪಟ್ಟಿ,,
imbibition,ಒಳಸೇರಿಸಿಕೆ,,
object,ಪುರುಳು,,
diaphragm,ತೊಗಲುಪರೆ,,
boiler,ಕುದಿಗೆ,,
mixed fraction,ಬೆರಕೆಪಾಲು,,
electric conductivity,ವಿದ್ಯುತ್ಹರಿತನ,,
edge,ಏಣು,,
ductile,ಬಾಗುವ,,
twilight,ನಸುಬೆಳಕು,,
telescope,ಗೆಂಟುತೋರುಕ,,
sunscreen,ಬಿಸಿಲ್ತಡೆ,,
tadpole,ಗೊದಮೊಟ್ಟೆ,,
fast burning,ಬೇಗಉರಿಯುವಿಕೆ,,
critical angle,ಎಲ್ಲೆಬಾಗು ಕೋನ,,
quotient,ಪಾಲು,,
suffumigate,ಆವಿಗೊಡ್ಡು,,
occurrence,ಆಗುಹ,,
natal defects,ಹುಟ್ಟುತೊಂದರೆಗಳು,,
gravel,ನರುಜು,,
output,ಹೊರಪಡಿಕೆ,,
side effect,ಅಡ್ಡೀಡುಗೆ,,
sand,ಮಣಲು,,
transform,ಮಾರ್ಪಡಿಸು,,
rotary furnace,ಉರುಳುಕುಲುಮೆ,,
network,ಕಲ್ಲಿ,,
exhalation,ಉಸಿರುಬಿಡುಗಡೆ,,
pestilence,ಅಂಟುಬೇನೆ,,
distil ,ಹರಿಗೆಯಿಳಿಸು,,
straight,ನೀಟು,,
specific,ತಕ್ಕ,,
haemolacria,ನೆತ್ತರಕಣ್ಣೀರು,,
umbra,ಒಳನೆರಳು,,
addition reaction,ಸೇರುವಿಕೆ,,
thickener,ದಟ್ಟಗೊಳಿಸುಕ,,
obtuse angle,ಮೊಂಡಕೋನ,,
renew,ಹೊಸದಾಗುವಿಕೆ,,
antibiotic,ಸೀರುಸುರಿಯಳಿಕ,,
legume,ಬೇಳೆ,,
oximeter,ಉಸಿರ‍್ಗಾಳಿಯಳೆಕ,,
toothless,ಬೋಡು,,
function,ನಿಲ್ಮೆನಂಟು,,
halo,ಗುಡಿ,,
vesicle,ಹೊಪ್ಪಳ,,
screw gauge,ತಿರುಪಳಕ,,
observation,ಹೇಳಿಕೆ,,
electric charge,ವಿದ್ಯುತ್ತಿನ ಚುರುಕು,,
chromatography,ಬಣ್ಣಬರೆಹ,,
theory of relativity,ಹೋಲುಕಟ್ಟಲೆ,,
ophthalmia,ಕಣ್ಣುಬೇನೆ,,
stalk,ದಿಂಡು,,
rotate,ಉರುಳಿಸು,,
thermal device,ಕಾಯಿಸುವಉಪಕರಣ,,
evolution,ಬಲಿಯುವಿಕೆ,,
flammable,ಉರಿಯಬಲ್ಲ,,
undifferentiated,ಬೇರ‍್ಪಡದ,,
inflammatory,ಹುರುಪಿಸುಕ,,
harmonic mean,ಬೋರಲ್ಸಾಟಿ ಸರಾಸರಿ,,
underground heat,ಉಷ್ಣ,,
heater,ಕುಲುಮೆ,,
square,ನಾಲ್ಸಾಟಿಬದಿ,,
cashew,ಗೇರು,,
umbra,ಕರಿನೆರಳು,,
displacement,ಕದಲಿಕೆ,,
acceleration,ಉರುಬೇರಿಕೆ,"ವೇಗ ಹೆಚ್ಚಿಸುವ, ತ್ವರಿತಗೊಳಿಸುವ ಕ್ರಿಯೆ ಯಾ ಪ್ರಕ್ರಿಯೆ",
storm,ಗಾಳಿಮಳೆ,,
comparatively,ಹೋಲಿಕೆಯಲ್ಲಿ,,
colour,ಬಣ್ಣ,,
valve train,ತೆರಪಿನ ಸಾಲು,,
Lithosphere,ಗಟ್ಟಿಗೋಳ,,
reverse,ಹಿನ್ನಡೆಸು,,
torso,ನಟ್ಟೊಡಲು,,
offline,ಮಿನ್ನಿಲ್ಲಮೆ,,
link,ಗೊಣಸು,,
thrombus,ಕರಣೆಗಂಟು,,
doctor,ಬೇನೆಮಾಂಜುಗ,,
ileum,ಕೆಳತುಂಡು,,
measurement,ಹರವು,,
quadrangle,ನಾಲ್ಮೂಲೆ,,
transformer plant,ಬದಲಿಸುವನೆಲೆ,,
coral,ಕೆಂಗುಡಿ,,
directrix,ಉಬ್ಬುಗೆರೆ,,
tetanus,ಸೆಟೆಬೇನೆ,,
galvanization,ಸತುಸವರಿಕೆ,,
diphthong,ಇರ‍್ತೆರೆಯುಲಿ,,
dandruff,ತಲೆಹೊಟ್ಟು,,
endothelium,ಒಳ್ಪರೆ,,
short circuit,ನೆರೆಮಿಂಚು,,
cloud,ಮೋಡ,,
mildew,ಅಣಬೆ,,
synchronisation,ಒಡನಾಗುನಂಟು,,
uvula,ಅಣ್ಣಾಲಿಗೆ,,
embryo,ತನೆ,,
metal infusion,ಎರಕ,,
physiology,ಮಯ್ನಡೆಯರಿಮೆ,,
lip,ತುಟಿ,,
tangent,ಮುಟ್ಟುಗೆರೆ,,
delete,ತೆಗೆದುಹಾಕು,,
health,ಹದುಳಿಕೆ,,
configuration,ಅಟ್ಟಣೆ,,
meet,ಸೇರು,,
electro,ವಿದ್ಯುತ್ತಿನ,,
galvanometer,ಕಿರುಮಿಂಚಳಕ,,
infrasound,ಕೇಳಿಸದಶಬ್ದ,,
jack,ಮಿನ್ಹಿಡಿ,,
miscells,ನೊರೆಕಣಗಳು,,
visibility,ಕಾಣುವಿಕೆ,,
spring,ಒರತೆ,,
period,ಮರುಕಳಿಕೆಯಹೊತ್ತುಮರುಕಳಿಕೆಯಸಮಯ,,
vertical angles,ಒರ‍್ತುದಿ ಮೂಲೆಗಳು,,
scattering,ಚದುರಿಕೆ,,
triangular number,ಮುಕ್ಕೋನ ಎಣಿ,,
presence,ಕಾಣ್ಕೆ,,
species,ಬಗೆ,,
biosphere,ಉಸಿರೆಲ್ಲೆ,,
shell method,ಉರುಳೆಚಿಪ್ಪು ಹೊಲಬು,,
seismograph,ನೆಲನಡುಕತಿಟ್ಟ,,
fossile,ಪಳೆಯುಳಿಕೆ,,
ceiling,ಚಿಕ್ಕಮಾರೆಣಿ,,
ultrasonic,ಕೇಳಿಸದ ಶಬ್ದ,,
relapse,ಮರುಕಳಿಸು,,
radiator,ತಂಪಿಸುಕ,,
soil horizon,ಮಣ್ಣಿನಪದರ,,
headwind,ಎದುರುಗಾಳಿ,,
"fusion, melting",ಕರಗುವಿಕೆ,,
myopia,ಹತ್ತಿರಕಾಣ್ಕೆ,,
ceramics,ಮಡಿಕೆಮಣ್ಣು,,
stimulus,ಎಬ್ಬಿಸುಗೆ,,
quality,ಮಟ್ಟ,,
chromaticity,ಬಣ್ಣಮಟ್ಟ,,
dieseas,ರೋಗ,,
sine,ಹೆದೆಯರೆ ಪಾಲು,,
orthocenter,ನೇರನಡು,,
swelling,ಬುಡ್ಡೆ,,
nuclear,ನಡುವಣದ,,
charge,ಅಳವುಣಿಸು,,
cruise control,ಸುಯ್ ಅಂಕೆ,,
twig,ಅಡರು,,
remedy,ಮಾಂಜುಗೆ,,
uterus,ಬಸಿರುಚೀಲ,,
beetle,ರೆಕ್ಕೆಹುಳ,,
hematology,ನೆತ್ತರರಿಮೆ,,
canaliculi,ಬೆಸೆಗಾಲುವೆಗಳು,,
meristem,ತುಂಬುಮೊಳಕೆಕುಡಿ,,
base,ಮರುಹುಳಿ,,
rabies,ನಾಯಿಹುಚ್ಚು,,
decahedron,ಹದಿಮೊಗ,,
circulatory system,ಹರಿಯುವಿಕೆಯವ್ಯವಸ್ಥೆ,,
stalk,ಕಾಮು,,
thorax,ಬಗ್ಗರಿ,,
pressure,ಒತ್ತಿಕೆ,,
motor neuron,ಕದಲಿಕೆಯನರಕೋಶ,,
unwanted,ಬೇಕಿರದ,,
reptile,ತೆವಳುಕ,,
electricity,ಮಿಂಚು,,
pollute,ಮಡಿಕೆಡಿಸು,,
linear equation,ಒಮ್ಮಡಿಯ ಸಾಟಿಕೆ,,
electric generator,ಮಿಂಚುಹುಟ್ಟುಕ,,
peninsula,ಅರೆತೆವರು,,
invention,ಉಂಟುಮಾಳ್ಕೆ,,
variable,ಮಾರ‍್ಪುಕ,,
iceburg,ಮಂಜುಗಡ್ಡೆ,,
substituation reaction,ಬದಲಿಸುವಕ್ರಿಯೆ,,
boiling point,ಕುದಿಮಟ್ಟ,,
inverse proportion,ಬುಡಮೇಲು ಹೊಂದಳತೆ,,
desiccation,ಇಂಗಿಕೆ,,
cellulose,ಗಿಡತಂತು,,
diglossia,ಇನ್ನುಡಿಗತನ,,
equinox,ಸರಿನಾಳು,,
dendrochronology,ಮರದುಂಗುರದರಿಮೆ,,
basalt,ಕರಿಗಲ್ಲು,,
imbibe,ಹೀರಿಕೊಳ್ಳು,,
snowflake,ಮಂಜುಹಲ್ಲೆ,,
tangent,ತಗಲುಗೆರೆ,,
globulin,ದುಂಡುಮುನ್ನು,,
process,ಎಸಕ,,
potassium,ಮೆದುಬೆಳ್ಳಿಕ,,
skeleton,ಎಲುಗೂಡು,,
fusiform,ಕದಿರುಬಗೆಯ,,
latent heat,ಅಡಕವಾದಉಷ್ಣ,,
proton,ಕೂಡಳವುಕ,,
moss,ಹಾವಸೆ,,
negative radical,ಕಳೆಗುರುತಿನ ತೆರವುಕಣ,,
tropism,ಹೊರಳಿಕೆ,,
young,ಮರಿ,,
automobile,ತಾಂತೇರು,,
deer,ಎರಳೆ,,
bridge,ಮೂಗೆಲುಬು,,
thermosphere,ಕಾವುಗೋಳ,,
stupor,ತೊವಲು,,
clavicle,ಹೆಗಲ್ಮೂಳೆ,,
peripheral nervous system,ಎಲ್ಲೆಯನರವ್ಯವಸ್ಥೆ,,
fat,ನೆಣ,,
oral cavity,ಬಾಯಿಯಕುಳಿ,,
jungle,ಹಳುವ,,
line of sight,ನೋಟದದಾರಿ,,
breed,ಈಯು,,
stem,ಕಂಡಿಕೆ,,
phloem,ಇರ್ದೆರವು,,
fluorescent bulb,ಹೀರಿಸೂಸುವಬಲ್ಬ್,,
cross pollination,ಹೊರಹೂಪುಡಿತ,,
perilymph,ಕಿವಿಗುಳಿರಸ,,
wasp,ಕಡಜ,,
tropic of capricorn,ಕೆಳಬಿಸಿಲು ಅಡ್ಡಗೆರೆ,,
stair,ಮೆಟ್ಟಿಲು,,
switch,ಪತ್ತುಕ,,
alphanumeric,ಬರಿಗೆಯೆಣಿಕೆ,,
alga,ಹಾವಸೆ,,
otter,ನೀರುನಾಯಿ,,
law of octaves,ಎಂಟುಕಗಳನಿಯಮ,,
metal extraction,ಲೋಹತೆಗೆಯುವಿಕೆ,,
screenshot,ತೆರೆಯಚ್ಚು,,
carbon monoxide,ಕಾರೊಪ್ಪುಳಿಹುಟ್ಟುಕ,,
gluon,ಅಂಟುವಣಿ,,
keyword,ಅರಿದುಪದ,,
audible,ಕೇಳಬಲ್ಲ,,
injection,ಚುಚ್ಚುಮದ್ದು,,
dehydrate,ತೇವಕಳೆ,,
trihedral angle,ಮುಮ್ಮಟ್ಟ ಕೂಡ್ಮೂಲೆ,,
cursor,ತೆರೆತೋರುಕ,,
cilia,ಕೋಶದೆಳೆ,,
transmuated,ವಸ್ತುಬದಲಿಕೆ,,
quadrant,ಕಾಲಾಳಿ,,
eyebrow,ಹುಬ್ಬು,,
advection,ಅಡ್ಡವಯ್ಯಿಕೆ,ಹರಿಕಗಳು (fluids) ವಸ್ತುಗಳನ್ನು ಕೊಂಡೊಯ್ಯುವ ಪ್ರಕ್ರಿಯೆ,ನದಿ ನೀರಿನ ಅಡ್ಡವಯ್ಯಿಕೆಯಿಂದಾಗಿ ಕೊಳೆ ಒಂದು ಕಡೆಯಿಂದ ಇನ್ನೊಂದು ಕಡೆ ಸಾಗುತ್ತದೆ
stethoscope,ಒಡಲಾಲಿಕ,,
astronomy,ಬಾನರಿಮೆ,,
microbe,ಸೀರುಸಿರಿ,,
expansion,ಹರಡುವಿಕೆ,,
infection,ಸೋಂಕು,,
adjacent angle,ನೆರೆಮೂಲೆ,,
non metal,ಕಂದುಕ,,
neutrino,ಸೀರ‍್ನೆಲವಣಿ,,
mouth (of river),ಅಳುವೆ,,
headlight,ತಲೆಸೊಡರು,,
hill,ಕೊಂಡ,,
poison,ನಂಜು,,
hyperlink,ಕೊಂಡಿನುಡಿತ,,
retina,ಕಣ್ಣುಪಟಲ,,
meristamatic tissue,ಹೆಚ್ಚಿಕೆಯಅಂಗಾಂಶ,,
milk gland,ಹಾಲುಸುರಿಗೆ,,
linear,ವರಿಸೆಯ,,
chaetophobia,ಕೂದಲದಿಗಿಲು,,
drought,ಬರಗಾಲ,,
cog,ಗಾಲಿಹಲ್ಲು,,
charge,ತುಂಬು,,
face mask,ಮೋರೆಮುಸುಕು,,
nut,ಗೊರಟೆ,,
vocal cord,ಉಲಿತುಟಿ,,
fungus,ಅಣಬೆಜೀವಿ,,
applications,ಬಳಕೆಗಳು,,
dolphin,ಹಂದಿಮೀನು,,
debris,ಕಲ್ಲುಮುಳ್ಳು,,
varation in patterns,ಬಗೆಬದಲಾವಣೆಗಳು,,
malignant,ಕೊಲ್ಲಬಲ್ಲ,,
cranium,ತಲೆಬುರುಡೆ,,
burette,ಕೊಳಾಯಿಳಕ,,
abundant,ಹೆಚ್ಚಿನ,,
hang,ನಿಲ್ಲಿಕೆ,,
normal,ನಡುಗೆರೆ,,
depth,ಆಳ,,
electric conductivity,ವಿದ್ಯುತ್ಹರಿವುತನ,,
matrix,ಅಣಿಮನೆ,,
eel,ಹಾವುಮೀನು,,
surgery,ಕೊಯ್ಯಾರಯ್ಕೆ,,
preventive,ತಡೆಗಟ್ಟುವ,,
mathematical sentence,ಎಣಿಕೆಯರಿಮೆ ಸೊಲ್ಲು,,
manner,ಮಾಳ್ಕೆ,,
catalyst,ಬಿರುಗೆ,,
spiral,ಏರಿಳಿತ,,
bronchiole,ನವಿರುಸಿರುಗೊಳವೆ,,
epithelial tissue,ಮೇಲ್ಪದರದಅಂಗಾಂಶ,,
neck bone,ಬಳೆ,,
decay,ಹುಳಿ,,
photometer,ಬೆಳಕಳಕ,,
underground,ನೆಲದಡಿಯ,,
photosynthesis,ಬೆಳಕುಣಿಸು,,
pain killer,ನೋವಳಿಕ,,
earthworm,ಎರೆಹುಳ,,
thigh,ತೊಡೆ,,
heat exchanger,ಕಾವುಮಾರುಕ,,
dehumidify,ತೇವಕಳೆ,,
intensity,ಕಡುಹು,,
phosphorus,ಬೆಳಕೊಯ್ಯುಕ,,
stone,ಗೊರಟೆ,,
force,ಸೆಳವು,,
radiation,ಬೀರಿಕೆ,,
renewable,ಮರುಪಡೆಯಬಹುದಾದ,,
convey,ಸಾಗಿಸು,,
spring balance,ಹಿಗ್ಗುಸುರುಳಿ ಅಳಕ,,
throes,ಕಡುನೋವು,,
transpose,ತಿರುವು,,
archaeomagnetic,ಹಳೆಸೆಳೆಗಲ್ಲಿನ,,
hybrid,ಬೆರಕೆತಳಿ,,
triage,ಬೇನಿಗಯೋರಣಿಸು,,
screw,ಮರಸುತ್ತು,,
roof,ಮಾಡು,,
blindness,ಕುರುಡುತನ,,
magnesium,ಉರಿಹೊನ್ನು,,
byproduct,ಒಡಉತ್ಪನ್ನ,,
control,ಅಂಕೆ,,
moist,ತೇವಗೊಳಿಸಲಾಗುತ್ತದೆ,,
compressed,ಅಡಕಮಾಡಿದ,,
calcium carbonate,ಸೀಮೆಸುಣ್ಣ,,
bombard,ಗುರಿಪಡಿಸು,,
rib cage ,ಎದೆಗೂಡು,,
haemoptysis,ನೆತ್ತರ‍್ಕಕ್ಕು,,
prey,ಎರೆ,,
corresponding angles,ಹೋಲುವ ಕೋನಗಳು,,
endothermic,ಉಷ್ಣ ಹೀರಿಕೆಯ,,
reticulate venation,ಕವಲುಗೆರೆವಿನ್ಯಾಸ,,
full protractor,ದುಂಡುಕೋನದಳಕ,,
rectangular,ನೇರಮೂಲೆಯ,,
hydroplane,ನೀರ‍್ಬಾನೋಡ,,
distilled,ಬೇರ್ಪಡಿಸಿದ,,
tertiary bond,ಮೂರರಬಂಧ,,
department,ಕವಲು,,
toad,ಕಾಡುಗಪ್ಪೆ,,
tectonic-plate,ನೆಲಪದರ,,
bromine,ಚೆಂಗಂದುನೀರು,,
metalloid,ಅರೆಹೊನ್ನು,,
antiallergic,ಒಗ್ಗದೆದುರಿ,,
symptom,ಕುರುಹು,,
divisible,ಪಾಲಾಗಬಲ್ಲ,,
aperture,ತೆರವು,,
obturator foramen,ಅಡಿತೂತು,,
icon ,ಮೆರೆಗುರುತು,,
seedling,ಅಗೆ,,
nasal cavity,ಮೂಗಿನಹೊರಳೆ,,
brown,ಕಂದು,,
carbon-dioxide,ಕಾರಿಪ್ಪುಳಿಹುಟ್ಟುಕ,,
calculator,ಎಣಿಸುಕ,,
symmetric,ಸರಿಕೆಲದ,,
water logged,ನೀರುದುಂಬಿದ,,
center of curvature,ಬಾಗುವಿಕೆಯಕೇಂದ್ರ,,
canine,ಚೂಪುಹಲ್ಲು,,
ultrasonic,ಎಲ್ಲೆಮೀರಿದಶಬ್ದ,,
contact lens,ಮುಟ್ಟುಕನ್ನಡಕ,,
ferment,ಹುಳಿಬರು,,
cardiologist,ಎದೆಯರಿಗ,,
dividend,ಪಾಲ್ವಡುಕ,,
ridge,ಬದು,,
acid,ಹುಳಿಪು,,
hydrotropism,ನೀರನಡೆತ,,
sleep paralysis,ಕುಗುರಿನ ಮರವೆ,,
hemialgia,ಅರೆಮಯ್ಬೇನೆ,,
topology,ಗೆರೆಪರಿಜರಿಮೆ,,
diagonal,ಅಡ್ಡಮೂಲೆ,,
digestive system,ಅರಗಿಸುವವ್ಯವಸ್ಥೆ,,
hexadecile,ಹದಿನಾರ್ಸರಿಗುಂಪು,,
dendrite,ನರಕವಲು,,
oil,ಎಣ್ಣೆ,,
chickenpox,ಗೊಬ್ಬರ,,
reverse,ಮರಳಿಸಿಕೆ,,
haustra,ತೂಗುಚೀಲ,,
half,ಅರೆ,,
tear,ಕಂಬನಿ,,
physician,ಮಾಂಜುಗ,,
squirrel,ಇಣಚಿ,,
diameter,ಅಡ್ಡಳತೆ,,
living cell,ಸೂಲುಗೂಡು,,
phototropism,ಬೆಳಕುನಡೆತ,,
cognition,ಅರಿವಳವು,,
measure,ಅಳತೆ,,
receptor,ಪಡೆಮುನ್ನು,,
input voltage,ನೀಡಿಕೆಯವೋಲ್ಟೇಜ್,,
skeletal,ಎಲುಬಿನಹಂದರ,,
submarine,ಕಡಲಡಿಕಾದುಗೆ,,
diffuse,ಚದುರು,,
straight,ನೇರ,,
discharge,ಹೊರಗೆಡುವಿಕೆ,,
proportion,ಹೊಂದಿಕೆ,,
fingerprint,ಬೆರಳಚ್ಚು,,
sleeping pill,ಒರಕುಕಡುಹು,,
maximum,ಕಡುಹೆಚ್ಚು,,
renal vein,ಕಿಡ್ನಿಸೇರುಗೊಳವೆ,,
resolve,ಹೋಗಲಾಡಿಸುವಿಕೆ,,
hypothermia,ಇಳಿಮಯ್ಕಾವು,,
dehydrate,ಒಣಗಿಸು,,
isometry,ಸರಿಯಚ್ಚಳತೆ,,
correlate,ಹೊಂದಿಸು,,
corpus,ಬರಹನೆರಕೆ,,
Uniform Resource Locator,ಮಿಂದಾಣದ ಗುರುತು ಕೊಂಡಿ,,
secondary wave,ಈರಲೆ,,
undercurrent,ಒಳಹರಿವು,,
selectively permeable membrane,ಅರೆಬಿಡುವಪೊರೆ,,
pyrometer,ಹೆಬ್ಬುರಿಯಳೆಕ,,
sand,ಮಳಲು,,
ionizer,ಮಿನ್ತುಣುಕಿಕ,,
combustability,ಉರಿಯುವಿಕೆ,,
dilute,ಸಾರಗುಂದಿಸಿದ,,
glaucoma,ಹತ್ತಗಣ್ಣು,,
humerus,ತೋಳೆಲುಬು,,
loop,ಕುಣಿಕೆ,,
sort,ಓರಣಿಕೆ,,
locus,ಎಡೆ,,
discharge,ಬಿಡುಗಡೆ,,
diode,ಇರ‍್ಕೂಡಿ,,
drift,ಸರಿತ,,
enrich,ಹುರುಳ್ದುಂಬು,,
monocle,ಒಕ್ಕನ್ನಡಕ್ಕ,,
electric circuit,ಮಿನ್ಸುತ್ತು,,
visible spectrum,ಕಾಣುವ ಅಲೆಸಾಲು,,
bathophobia,ಆಳೆದರಿಕೆ,,
side,ಬದಿಯಲ್ಲಿ,,
curdle,ಹೆಪ್ಪುಗಟ್ಟು,,
adsorption,ಮೇಲ್ಮಯ್ ಅಂಟಿಕೆ,,
terrestrial habitat,ನೆಲದನೆಲೆ,,
quill,ಮುಳ್ಳು,,
mercury,ಚುರುಕುಬೆಳ್ಳಿ,,
satellite,ಅಟ್ಟುಕ,,
incident ray,ಬೀಳಿಕೆಯಕಿರಣ,,
slit,ತೂತು,,
orbit,ಕಣ್ಣುಗುಳಿ,,
discrete orbit,ಬೇರ್ಪಟ್ಟಸುತ್ತುದಾರಿ,,
rib,ಗೆರೆ,,
pharynx,ಮುನ್ಗಂಟಲು,,
rotate,ಸುತ್ತು,,
cotyledon,ಬಿತ್ತಿನ ಎಲೆ,,
function,ಎಣ್ಣಂಟು,,
rheumatism,ಗಂಟೂದಿಕೆ,,
dissolution,ಸೇರಿಸುವಿಕೆ,,
outbreak,ಸಿಡಿಯುವಿಕೆ,,
mail merge,ಅಂಚೆಹೆಣಿಗೆ,,
replication,ಪ್ರತಿಯಾಗಿಸುವಿಕೆ,,
secondary applications,ಬೇರೆಕೆಲಸಕ್ಕೆ,,
sun,ಹೊತ್ತು,,
tessellation,ಬದಿಗೂಡಿಕೆ,,
silicon,ಮರುಳುಕ,,
white ant,ಒರಳೆ,,
quantity,ಅಳವಿ,,
hydroponics,ನೀರುಕೃಷಿ,,
binary fission,ಎರಡೊಡೆತ,,
out breeding,ಹೊರತಳಿ-ಬೆಳೆಸುವಿಕೆ,,
hexahedron,ಆರ‍್ಮೋರೆ,,
faint,ಮಸುಕಾದ,,
detective,ತುಗ್ಗುಗಾರ,,
silkworm,ತೆರಳೆಯ ಹುಳ,,
filament,ಹೂಬಂಡುಕೋಲು,,
manure,ಎರುಬು,,
stem,ಕಣಿಕೆ,,
rotate,ತಿರುಗಿಸು,,
hydrophobic,ನೀರಲ್ಲಿ ಕರಗದ,,
optometrist,ಕಣ್ಣಾರಯ್ಕೆಗಾರ,,
meteor,ಉಳ್ಕು,,
shock wave,ಜೋರುಅಲೆಗಳು,,
millennium,ಸಾವಿರಸೂಳು,,
resection,ಹೆರೆತೆಗೆತ,,
irregular,ಕಟ್ಟಲೆಮೀರಿದ,,
scalar,ಅಳವೆ,,
hydrofoil,ನೀರ‍್ತಗಡು,,
defibrillate,ಮಿಡಿತತಿದ್ದು,,
elevator,ಏರಿಳಿತೇರು,,
inhale,ಉಸಿರೆಳೆ,,
scalar,ಗೊಂಟಿಲಿ,,
"prepared , made",ತಯಾರಿಸಿದ,,
mildew,ಬೂಜು,,
desalination,ಉಪ್ಪುಕಳೆತ,,
torque,ತಿರುಗುಬಲ,,
heartbeat,ಎದೆಬಡಿತ,,
home waste,ಮನೆಕಸ,,
food web,ಉಣಿಸುಬಲೆ,,
carpenter,ಬಡಗಿ,,
mode,ಹೆಚ್ಚಿರುವೆಣಿ,,
psychrometry,ಗಾಳಿಪಸೆಯರಿಮೆ,,
thunderbolt,ಪುಡುಗ,,
adiabatic,ಕಾವಗಾಪಿನ,,
beehive,ಕೋಲುಜೇನು,,
bile,ಈಲಿಯಿರ‍್ಪು,,
database,ತಿಳಿಹಮಡು,,
bird,ಪುಳ್ಳು,,
crude oil,ಜಿಡ್ಡೆಣ್ಣೆ,,
ignition,ಉರುಪು,,
orthodontics,ಹಲ್ಲುನೇರ‍್ಪರಿಮೆ,,
vein,ನರವು,,
glacier,ನೀರ‍್ಗಲ್ಲ ಹೊಳೆ,,
melitose,ಜೇನುಸಕ್ಕರೆ,,
architecture,ತಡಿಕೆ,,
ester,ಇಂಗುಕೂಡುಗೆ,,
hallucinogen,ಹುಸಿಗಾಣ್ಕೆ ಮದ್ದು,,
evolve,ಬಲಿ,,
carbonize,ಕರಿಯಾಗಿಸು,,
seizure,ಹಿಡಿತ,,
melting point,ಕರಗುಚುಕ್ಕೆ,,
affluent,ಅಡ್ಡಹೊಳೆ,,
electromagnetic,ಮಿನ್ಸೆಳೆತದ,,
knowledge,ತಿಳಿವು,,
electric current,ವಿದ್ಯುತ್ತಿನ ಹರಿವು,,
disturbance,ಅದುರುವಿಕೆ,,
efflorescence,ಹೂಬಿಡುವಿಕೆ,,
cambium,ತಿರುಳು,,
sky,ಬಾನು,,
digestion,ಅರಗುಹ,,
cooler,ತಣಿಕ,,
glycogen,ಉಸುರಿಸಕ್ಕರೆ,,
inflammation,ಸುಡುಹ,,
distilled,ಚೊಕ್ಕಮಾಡಿದ,,
lotus,ತಾವರೆ,,
non audible,ಕೇಳದಿರುವ,,
fitness,ಅಣಿ,,
digester,ಅರಗಿಸುವತೊಟ್ಟಿ,,
inflammable,ಉರಿಯಬಲ್ಲ,,
heart,ಎದೆ,,
pitch,ಉಲಿಮಟ್ಟ,,
osmosis,ಪೊರೆತೂರ‍್ಪು,,
file,ಅರ,,
thrombus,ಹೆಪ್ಪುಕಟ್ಟು,,
grammarian,ಸೊಲ್ಲರಿಗ,,
vegetative,ತನ್ನತನದ,,
isothermal,ನಿಲ್ಬಿಸುಪಿನ,,
tan,ಎದುರಡಿಪಾಲು,,
fungus,ಅಣಬೆ,,
rain-gauge,ಮಳೆಯಳಕ,,
expansion,ಹಿಗ್ಗುವಿಕೆ,,
swelling,ಬಾವು,,
analogy,ಹೋಲುತನದ,,
aluminium,ಬೆಳ್ಳಿಹೊನ್ನು,,
circlip,ಸುತ್ತುಪಿಡಿ,,
double bar chart,ಇರ‍್ನೇರ‍್ಗೆರೆ ತಿಟ್ಟ,,
pulmonary,ಉಸಿರುಕದ,,
shockwave,ಹೊಡೆತದಲೆ,,
